,SPY_return,Predicted,diff,sign,acc_diff,big_gap
1867,0.39335900157368986,0.4957801,0.10242110878550204,1,0.10242110878550204,0
1868,0.15724312002203256,0.21618503,0.05894191329934806,1,0.1613630220848501,0
1869,0.09073212238914774,0.17469239,0.08396026996009542,1,0.24532329204494552,0
1870,-0.4083652583445674,-0.3799295,0.028435745605385865,1,0.2737590376503314,0
1871,0.26755639309195,0.33626303,0.06870663767549079,1,0.34246567532582217,0
1872,0.6195317856513505,0.5823272,-0.03720459859004066,0,-0.03720459859004066,0
1873,0.5084444409779065,0.45920986,-0.04923458160672123,0,-0.08643918019676189,0
1874,0.5448765178485582,0.61709654,0.07222002546351458,1,0.07222002546351458,0
1875,0.10166989647510949,0.16243906,0.06076916671630439,1,0.13298919217981897,0
1876,0.07410719362856977,0.0022611578,-0.07184603578249149,0,-0.07184603578249149,0
1877,1.0208065293514812,0.96961814,-0.05118838770032763,0,-0.12303442348281912,0
1878,-0.8763028841120457,-0.6087996,0.26750330735270733,1,0.26750330735270733,0
1879,0.5517027074430692,0.5439127,-0.00778999868376129,0,-0.00778999868376129,0
1880,0.28262026252154904,0.25192943,-0.030690830367847255,0,-0.038480829051608545,0
1881,0.6389375498743188,0.5921983,-0.04673923759175658,0,-0.08522006664336512,0
1882,-1.3927543241993745,-1.2421167,0.15063763451736767,1,0.15063763451736767,0
1883,-0.7816403936922511,-0.98171794,-0.2000775504529515,0,-0.2000775504529515,0
1884,-0.7140265531926926,-0.71644515,-0.0024185947984878275,0,-0.20249614525143933,0
1885,1.079203564940956,1.1579041,0.07870058316085071,1,0.07870058316085071,0
1886,-0.1558102589770738,-0.06759791,0.0882123482152406,1,0.1669129313760913,0
1887,-2.314909375473495,-2.4968917,-0.18198236151075786,0,-0.18198236151075786,0
1888,-0.5142620237842288,-0.5509664,-0.03670435824244356,0,-0.21868671975320142,0
1889,1.1090468702846357,0.95538926,-0.15365760903890813,0,-0.37234432879210955,0
1890,0.08133101292933098,-0.06650848,-0.14783949234570137,0,-0.5201838211378109,0
1891,-0.49601718780302173,-0.6527694,-0.15675219896531933,0,-0.6769360201031303,-1
1892,1.5793398659167401,1.3511441,-0.22819579052306338,0,-0.9051318106261936,-1
1893,-1.3693502993456064,-1.7175074,-0.3481570630201163,0,-1.25328887364631,-1
1894,-1.8381860868696753,-2.0379057,-0.1997196061845239,0,-1.4530084798308338,-1
1895,-2.996879838863975,-3.421916,-0.42503616913163045,0,-1.8780446489624643,-1
1896,1.0354085880061037,0.99561256,-0.03979602630337542,0,-1.9178406752658397,-1
1897,-0.7734647858502863,-0.5521707,0.2212940919759272,1,0.2212940919759272,0
1898,2.3042611519136447,1.9236933,-0.3805678526201266,0,-0.3805678526201266,0
1899,0.46716768495385086,0.67498714,0.2078194523638066,1,0.2078194523638066,0
1900,0.004303397765514916,0.023260921,0.01895752347433799,1,0.2267769758381446,0
1901,1.6847579753558328,1.522479,-0.1622789180438211,0,-0.1622789180438211,0
1902,0.38237284285767004,0.2977315,-0.08464135391457006,0,-0.24692027195839117,0
1903,1.6133247764330783,1.4196925,-0.19363226010617396,0,-0.4405525320645651,0
1904,0.1989779357261412,0.21187675,0.012898814266229408,1,0.012898814266229408,0
1905,0.9722284736913167,0.7738756,-0.1983528795522176,0,-0.1983528795522176,0
1906,-0.19845553982971165,-0.33823848,-0.13978293787719753,0,-0.3381358174294151,0
1907,0.4239676828782013,0.3458013,-0.07816638902825623,0,-0.41630220645767135,0
1908,-0.8932805548120926,-0.99275863,-0.09947807689414523,0,-0.5157802833518166,0
1909,1.148337085011919,1.2317752,0.08343807959226801,1,0.08343807959226801,0
1910,-0.31537266931381813,-0.30810168,0.00727098545876137,1,0.09070906505102938,0
1911,0.15951960865450143,0.15454628,-0.004973332919600004,0,-0.004973332919600004,0
1912,-0.597597320797616,-0.8197179,-0.22212056326610474,0,-0.22709389618570475,0
1913,-0.003937906806072977,0.16628096,0.17021886188229063,1,0.17021886188229063,0
1914,1.0093051774424433,0.7861067,-0.22319847177685492,0,-0.22319847177685492,0
1915,-2.115107439771169,-2.4503007,-0.335193253740794,0,-0.5583917255176489,0
1916,-0.16025435809103872,-0.255267,-0.09501263614686106,0,-0.65340436166451,-1
1917,-0.3018017615584734,-0.10097013,0.200831634869993,1,0.200831634869993,0
1918,-1.7260249859284649,-1.966157,-0.24013197360522653,0,-0.24013197360522653,0
1919,1.15800702824842,0.9579361,-0.20007092013608485,0,-0.4402028937413114,0
1920,0.4472672652839682,0.37742832,-0.0698389422534964,0,-0.5100418359948078,0
1921,1.0665025888896507,1.3039432,0.23744056830639426,1,0.23744056830639426,0
1922,0.7495302358939249,0.86518615,0.11565591894845184,1,0.3530964872548461,0
1923,0.5407711405364557,0.695638,0.1548668604286627,1,0.5079633476835088,1
1924,0.12566297656613212,0.008278779,-0.11738419781195741,0,-0.11738419781195741,0
1925,0.026455008109871336,0.1406879,0.1142328896915279,1,0.1142328896915279,0
1926,-0.2896455862498093,-0.40519866,-0.11555307722331998,0,-0.11555307722331998,0
1927,1.697685316676334,1.6725975,-0.025087789172366648,0,-0.14064086639568663,0
1928,-0.19410273951238066,-0.2998895,-0.10578676539713472,0,-0.24642763179282134,0
1929,0.2809273058532735,0.117999285,-0.1629280203937551,0,-0.40935565218657644,0
1930,0.25111788443470395,0.29989356,0.048775673590656154,1,0.048775673590656154,0
1931,-0.18612489301417234,-0.16746347,0.018661426489094524,1,0.06743710007975068,0
1932,0.403867571712313,0.2907241,-0.11314347302990946,0,-0.11314347302990946,0
1933,-0.12532169669905446,-0.12351268,0.0018090188507153826,1,0.0018090188507153826,0
1934,0.42365525811767224,0.29534376,-0.12831150144195203,0,-0.12831150144195203,0
1935,-0.9324107094664358,-0.8161316,0.11627911766956078,1,0.11627911766956078,0
1936,0.013839090212397487,0.07489828,0.06105918999094495,1,0.17733830766050573,0
1937,-0.1681413492255035,-0.2679237,-0.09978236350490421,0,-0.09978236350490421,0
1938,0.8970249395274354,0.7969444,-0.1000805597209169,0,-0.1998629232258211,0
1939,-0.9586022165882668,-0.86836016,0.0902420548069558,1,0.0902420548069558,0
1940,0.9689347495581924,0.8154026,-0.1535321225669204,0,-0.1535321225669204,0
1941,0.7113411987488272,0.62764835,-0.08369284517216702,0,-0.2372249677390874,0
1942,-0.2070122839989974,-0.11704652,0.0899657638850524,1,0.0899657638850524,0
1943,0.6051847587953629,0.5785867,-0.026598061216932756,0,-0.026598061216932756,0
1944,0.770766688322233,0.75615126,-0.014615429376767963,0,-0.04121349059370072,0
1945,-0.7609466332438197,-0.65912974,0.1018168944361415,1,0.1018168944361415,0
1946,0.4679145956573816,0.32526666,-0.14264793639758544,0,-0.14264793639758544,0
1947,-0.017116047891174713,0.01861657,0.03573261805096761,1,0.03573261805096761,0
1948,0.39715527389487804,0.32917625,-0.06797902677497447,0,-0.06797902677497447,0
1949,-0.18227694906369774,-0.104930565,0.07734638430253593,1,0.07734638430253593,0
1950,-0.04748538883844189,0.05939776,0.10688314961710743,1,0.18422953391964336,0
1951,-0.9191323428069387,-0.87340635,0.04572599219429829,1,0.22995552611394166,0
1952,0.2145772011323821,0.2218331,0.007255893822108561,1,0.23721141993605022,0
1953,-0.029944716993013376,0.022864625,0.0528093418509159,1,0.2900207617869661,0
1954,0.26514435020339455,0.21397671,-0.05116763916861977,0,-0.05116763916861977,0
1955,0.1614127248163344,0.30514744,0.1437347144250749,1,0.1437347144250749,0
1956,-0.3300233889343751,-0.1670031,0.1630202937843812,1,0.3067550082094561,0
1957,-1.8614700871699585,-1.8703407,-0.008870617747949172,0,-0.008870617747949172,0
1958,0.4092509543626166,0.44983503,0.04058407786203855,1,0.04058407786203855,0
1959,-0.2812083478299976,-0.20984344,0.07136490598601108,1,0.11194898384804963,0
1960,1.2265644545291332,1.0702865,-0.15627794215425528,0,-0.15627794215425528,0
1961,2.5295927786425976,2.5124083,-0.017184522111835854,0,-0.17346246426609113,0
1962,0.7431229727488331,0.69414914,-0.048973836205559174,0,-0.2224363004716503,0
1963,0.3756833309231711,0.11241314,-0.26327019277200225,0,-0.48570649324365256,0
1964,0.09690634297987444,-0.03079479,-0.12770113299449903,0,-0.6134076262381516,-1
1965,-0.289265965137242,-0.30218646,-0.012920494165660212,0,-0.6263281204038118,-1
1966,0.023222772482434095,-0.103864096,-0.12708686858753282,0,-0.7534149889913446,-1
1967,-0.6049734794859041,-0.5243617,0.08061174986401687,1,0.08061174986401687,0
1968,-1.3203489851361216,-1.3998158,-0.07946681266966449,0,-0.07946681266966449,0
1969,0.3917814394541086,0.41007093,0.018289486496895435,1,0.018289486496895435,0
1970,0.3963584828470035,0.4650888,0.06873033164999054,1,0.08701981814688597,0
1971,0.002195086225209586,-0.2568422,-0.259037282212911,0,-0.259037282212911,0
1972,0.5340461540581654,0.3521513,-0.18189484957475166,0,-0.44093213178766266,0
1973,0.3467959094991535,0.4400362,0.09324029793836175,1,0.09324029793836175,0
1974,0.3020480305938378,0.3103276,0.008279558918033558,1,0.10151985685639531,0
1975,0.5722005647630368,0.49778464,-0.07441592039772615,0,-0.07441592039772615,0
1976,-0.3801238017440034,-0.27091807,0.10920573047401438,1,0.10920573047401438,0
1977,0.5607785488815242,0.45901754,-0.10176100389670673,0,-0.10176100389670673,0
1978,0.24484564662998753,0.38868442,0.14383877514773769,1,0.14383877514773769,0
1979,0.04514491145146682,0.116887756,0.07174284424053834,1,0.21558161938827602,0
1980,0.6051417924264779,0.7027192,0.09757741915189122,1,0.31315903854016724,0
1981,-0.18697756269248078,-0.16378781,0.02318975069792817,1,0.3363487892380954,0
1982,0.24954538421815275,0.21982011,-0.02972527222817778,0,-0.02972527222817778,0
1983,-0.6144213927296471,-0.39415833,0.22026305918968436,1,0.22026305918968436,0
1984,-0.2963883313944371,-0.16329245,0.13309587870145156,1,0.3533589378911359,0
1985,0.8165786048233592,0.83252645,0.015947840565434745,1,0.3693067784565707,0
1986,-0.5414022527810203,-0.58990395,-0.04850169791020287,0,-0.04850169791020287,0
1987,-0.0026466639124200775,-0.1436232,-0.14097653912674923,0,-0.1894782370369521,0
1988,0.3799354326022186,0.49457192,0.1146364916073761,1,0.1146364916073761,0
1989,-0.3863994965801476,-0.39716676,-0.010767262195563454,0,-0.010767262195563454,0
1990,-2.949284635160343,-2.9114516,0.037833057020084215,1,0.037833057020084215,0
1991,-0.08651123249070469,-0.03331118,0.053200051720307506,1,0.09103310874039172,0
1992,1.0869123768910471,1.0561806,-0.030731780539423603,0,-0.030731780539423603,0
1993,0.7287273468533639,0.6920153,-0.03671205659304899,0,-0.0674438371324726,0
1994,1.104275925539211,1.0403708,-0.06390510358639112,0,-0.13134894071886372,0
1995,-0.040565878647391695,-0.022303978,0.01826190066618194,1,0.01826190066618194,0
1996,-1.1055736101235558,-1.093609,0.01196463471309439,1,0.03022653537927633,0
1997,-1.0701995701766776,-1.0125946,0.05760498952634796,1,0.08783152490562429,0
1998,-0.42848003949274016,-0.5652727,-0.13679264937292146,0,-0.13679264937292146,0
1999,-0.22238866412221947,-0.32899946,-0.10661079562128029,0,-0.24340344499420175,0
2000,1.259602672149196,1.2988497,0.039247029732212724,1,0.039247029732212724,0
2001,0.5538045085450305,0.6894355,0.135630973480116,1,0.17487800321232871,0
2002,-1.110391288210788,-1.0731846,0.03720667879764106,1,0.21208468200996977,0
2003,0.1560360190925314,0.09880762,-0.05722840107056637,0,-0.05722840107056637,0
2004,-1.541164380306681,-1.4088575,0.13230691551633678,1,0.13230691551633678,0
2005,0.15754440882007614,0.0072367364,-0.15030767245913879,0,-0.15030767245913879,0
2006,0.11462798112440442,0.114790246,0.0001622647662129495,1,0.0001622647662129495,0
2007,1.8312792279639112,1.7616539,-0.06962532781742681,0,-0.06962532781742681,0
2008,-0.21126894641922966,-0.3352307,-0.12396176170302375,0,-0.19358708952045056,0
2009,0.9991058969353706,0.85057205,-0.14853384731760322,0,-0.3421209368380538,0
2010,0.8768227105582893,0.72678983,-0.15003287844311597,0,-0.49215381528116975,0
2011,0.6137941522227575,0.670342,0.05654787591826427,1,0.05654787591826427,0
2012,0.531348622041139,0.41240707,-0.11894155164280829,0,-0.11894155164280829,0
2013,-0.2855132319398823,-0.18417798,0.10133525211295513,1,0.10133525211295513,0
2014,-1.4580715690809543,-1.6835796,-0.2255079950135892,0,-0.2255079950135892,0
2015,0.9217869449967608,1.1754878,0.25370081173236514,1,0.25370081173236514,0
2016,-0.4678895760321544,-0.28961706,0.17827251441716419,1,0.4319733261495293,1
2017,0.5275414405311762,0.23099132,-0.2965501217092692,0,-0.2965501217092692,0
2018,-0.5046825754019935,-0.32735795,0.17732462757560796,1,0.17732462757560796,0
2019,-0.7608597684666707,-0.9386723,-0.1778125356867717,0,-0.1778125356867717,0
2020,0.7224881828679752,0.8829169,0.16042874446967126,1,0.16042874446967126,0
2021,0.3908672930614365,0.4102829,0.019415616808711178,1,0.17984436127838244,0
2022,0.3644298722618622,0.36626598,0.0018361101275878866,1,0.18168047140597032,0
2023,-0.9464770111542897,-0.8918553,0.05462171168148089,1,0.2363021830874512,0
2024,0.6712541085862833,0.6262247,-0.045029411950083365,0,-0.045029411950083365,0
2025,0.03395827888592606,-0.053375456,-0.08733373536809808,0,-0.13236314731818144,0
2026,-0.27238667143857365,-0.20277067,0.06961600615060215,1,0.06961600615060215,0
2027,1.0426292122230674,0.9969174,-0.04571178563691625,0,-0.04571178563691625,0
2028,-0.007194380749464546,-0.018193675,-0.010999294455646957,0,-0.056711080092563204,0
2029,0.24449877750611915,0.10104061,-0.14345816832519187,0,-0.20016924841775507,0
2030,0.23769693899173827,0.2176092,-0.02008774209041686,0,-0.22025699050817193,0
2031,-0.43341850761716705,-0.31480828,0.11861022834127288,1,0.11861022834127288,0
2032,-1.706412670256352,-1.6831069,0.023305770994877406,1,0.1419159993361503,0
2033,-0.49691065044024096,-0.59917283,-0.10226218014142407,0,-0.10226218014142407,0
2034,-0.46797309154723576,-0.65158963,-0.183616540487066,0,-0.28587872062849007,0
2035,0.013602428004699796,0.12655686,0.11295443041567221,1,0.11295443041567221,0
2036,-1.5864553655509872,-1.6721636,-0.08570824013901523,0,-0.08570824013901523,0
2037,1.585414463498891,1.3439577,-0.24145680091649346,0,-0.3271650410555087,0
2038,-1.75967394669998,-1.8580372,-0.09836328665268113,0,-0.4255283277081898,0
2039,-1.2234826602200433,-0.8651726,0.35831003563203057,1,0.35831003563203057,0
2040,1.1159277893187936,1.0884973,-0.027430508244269625,0,-0.027430508244269625,0
2041,-1.7819007085749905,-1.6959134,0.08598727454636501,1,0.08598727454636501,0
2042,0.552061780274804,0.5766289,0.02456714314133368,1,0.11055441768769869,0
2043,-2.69730913054258,-2.8872235,-0.18991435158937797,0,-0.18991435158937797,0
2044,-0.7567865323653167,-0.4471263,0.30966023322247915,1,0.30966023322247915,0
2045,0.48868699294464246,0.76735055,0.2786635615216051,1,0.5883237947440842,1
2046,-1.3890984206835322,-1.3503779,0.03872050339379829,1,0.6270442981378825,1
2047,2.1265869083087807,2.061191,-0.0653958263080483,0,-0.0653958263080483,0
2048,0.6416130719105961,0.7568488,0.11523574019267535,1,0.11523574019267535,0
2049,-1.0653512117636543,-1.0607004,0.00465079519871292,1,0.11988653539138827,0
2050,1.0798495567894584,1.239958,0.1601084910773629,1,0.2799950264687512,0
2051,-0.21848931523151816,-0.17966495,0.03882436068840445,1,0.31881938715715563,0
2052,0.08246534476661349,0.16873153,0.08626618077373838,1,0.405085567930894,0
2053,1.7646000146633645,1.652727,-0.11187300679745871,0,-0.11187300679745871,0
2054,0.15743334544251475,0.41189453,0.25446118461539236,1,0.25446118461539236,0
2055,-1.1156934922627149,-1.2465044,-0.13081093373978758,0,-0.13081093373978758,0
2056,-0.3306980860763864,-0.29106367,0.039634419732697435,1,0.039634419732697435,0
2057,-1.973722070834405,-1.9932742,-0.019552141049139937,0,-0.019552141049139937,0
2058,0.5538521570653376,0.32710633,-0.22674583024687145,0,-0.2462979712960114,0
2059,0.37812354559083605,0.63335854,0.2552349925599513,1,0.2552349925599513,0
2060,0.6728194715792668,0.77808934,0.10526987292222856,1,0.36050486548217986,0
2061,-4.8395633359901495,-4.547124,0.2924394269935675,1,0.6529442924757474,1
2062,-5.974960534553109,-6.010266,-0.03530529262584636,0,-0.03530529262584636,0
2063,-0.23314724921273955,-0.35476446,-0.12161721230459444,0,-0.1569225049304408,0
2064,-1.5700524562941354,-1.7707535,-0.2007010465516288,0,-0.3576235514820696,0
2065,9.515387644904848,7.2641287,-2.2512589599072896,0,-2.6088825113893592,-1
2066,-3.4607579584726933,-2.288499,1.1722588415751103,1,1.1722588415751103,1
2067,1.8092095201708958,2.5916,0.7823904210827664,1,1.9546492626578766,1
2068,0.7944712390868913,1.0868852,0.2924139747650374,1,2.247063237422914,1
2069,-0.17277808903947145,0.18110666,0.3538847458292511,1,2.600947983252165,1
2070,-2.24083715440897,-1.9775485,0.2632886743750955,1,2.8642366576272607,1
